통계표,계정항목,단위,가중치,변환,2019/01,2019/02,2019/03,2019/04,2019/05,2019/06,2019/07,2019/08,2019/09,2019/10,2019/11,2019/12,2020/01,2020/02,2020/03,2020/04,2020/05,2020/06,2020/07,2020/08,2020/09,2020/10,2020/11,2020/12,2021/01,2021/02,2021/03,2021/04,2021/05,2021/06,2021/07,2021/08,2021/09,2021/10,2021/11,2021/12,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,2023/10,2023/11,2023/12,2024/01,2024/02,2024/03,2024/04,2024/05,2024/06,2024/07,2024/08,2024/09,2024/10,2024/11,2024/12
"4.2.1. 소비자물가지수","        마른오징어","2020=100","0.2","원자료","91.671","93.791","95.336","97.267","97.573","97.456","98.209","97.941","97.281","97.272","96.377","98.398","99.79","100.33","100","99.96","100.55","100.35","100.39","100.13","99.52","100.46","99.02","99.5","100.15","98.94","99.68","99.61","99.05","98.76","98.72","98.97","99.02","99.38","100.52","101.08","100.82","100.97","101.55","101.89","101.88","103.59","104.34","101.57","104.29","102.9","104.84","104.57","105.26","106.31","106.72","106.84","106.81","107.12","106.3","106.99","108.42","112.08","112.11","113.53","115.21","116.42","116.68","115.99","115.29","116","118.82","119.55","120.21","122.12","121.14","122.48"
"4.2.1. 소비자물가지수","        낙지","2020=100","0.5","원자료","106.361","105.719","103.924","103.537","101.936","101.495","99.708","98.455","98.362","97.975","97.008","100.683","101.28","99.82","100.78","100.96","100.85","100.89","101.16","99.85","98.88","98.66","98.69","98.18","98.56","98.73","97.15","96.58","97.18","98.17","99.47","100.36","100.41","100.45","100.66","101.06","101.41","102.55","101.69","102.77","102.69","103.64","103.43","104.29","106.06","107.42","107.98","108.63","108.91","108.4","108.98","109.34","109.4","108.77","108.77","108.94","109.11","108.78","108.3","109.35","109.09","110.25","111.45","112.31","112.04","112.05","112.32","113.11","112.76","112.7","113.05","113.61"
"4.2.1. 소비자물가지수","        오징어채","2020=100","0.2","원자료","98.377","98.741","98.832","99.659","100.921","100.662","100.36","100.171","101.265","101.65","101.84","100.865","101.4","101.83","99.3","99.18","100.86","100.38","99","99.38","98.75","99.87","99.53","100.52","100.19","100.33","99.28","97.88","98.09","94.15","96.98","96","96.71","96.2","97.41","97.25","97.65","98.45","95.91","95.71","94.66","95.82","95.57","97.24","97.94","98.5","99.5","101.48","101.39","99.41","101.88","102.48","102.21","101.35","101","101.24","100.88","101","100.49","100.9","100.91","102.12","103.18","103.18","104.38","105.74","107.86","107.81","110.44","115.86","119.06","120.79"
"4.2.1. 소비자물가지수","        북어채","2020=100","0.4","원자료","92.329","92.764","92.39","93.852","95.08","95.924","97.9","98.292","98.858","98.553","99.241","99.458","99.62","99.78","99.47","99.8","99.88","99.92","100.35","100.77","100.46","100.49","99.73","99.72","99.74","99.91","99.11","99.79","99.94","100.69","100.62","100.73","100.79","101.63","101.49","101.35","102.21","101.91","105.13","107.71","108.46","109.6","111.26","112.42","112.85","113.52","114.58","115","113.96","114.84","114.89","116.86","116.83","117.78","117.63","118.02","118.27","118.01","116.73","117.43","117.74","117.88","117.2","116.54","116.8","116.68","118.19","119.26","117.67","117.13","119.32","118.66"
"4.2.1. 소비자물가지수","        어묵","2020=100","0.8","원자료","90.868","90.952","94.247","97.559","98.505","98.293","98.403","98.834","99.485","99.611","98.936","99.544","98.79","99.65","99.12","99.81","99.94","99.16","100","101.34","101.33","101.25","101.48","98.11","99.82","101.33","102.62","103.06","103.14","101.85","102.61","102.61","99.38","101.7","102.91","104.79","106.41","106.93","107.18","107.5","110.59","110.17","108.05","112.55","114.33","114.28","115.52","121.04","124.71","126.35","128.35","132.19","132.79","132.11","131.94","132.27","132.75","129.6","132.8","129.01","127.83","127.65","127","128.42","126.19","125.31","124.22","125.97","124.37","123.46","123.89","124.2"
"4.2.1. 소비자물가지수","        맛살","2020=100","0.2","원자료","93.682","94.554","97.45","100.825","101.406","101.237","101.172","101.228","99.184","100.066","100.066","99.025","97.7","97.77","98.6","99.16","99.73","99.54","101.23","101.28","101.09","101.88","100.98","101.03","101.05","98.92","100.88","101.19","101.29","101.74","101.96","102.56","96.86","101.09","101.56","102.03","100.57","102.07","107.27","109","110.06","110.29","111.92","117.14","115.84","121.63","121.21","122.69","128.22","131.17","133.35","134.3","134.41","134.27","134.43","134.59","132.81","133.35","135.42","135.65","134.87","128.51","135.29","135.4","135.47","135.04","135.1","134.98","128.02","134.86","135.26","135.62"
"4.2.1. 소비자물가지수","        수산물통조림","2020=100","0.7","원자료","97.11","97.509","97.564","97.582","97.518","97.346","96.865","97.11","97.074","96.502","96.647","97.31","100.08","99.04","100","99.48","100.14","100.88","100.3","98.77","100.22","100.32","100.45","100.32","100.19","101.37","101.97","101.33","101.36","103.15","102.34","102.33","102.32","102.85","103.45","103.24","103.62","103.99","104.8","105.44","105.33","107.68","107.54","108.08","108.56","105.19","109.38","112.13","112.81","114.47","115.11","116.55","116.19","116.32","116.45","116.6","116.33","116.98","116.8","117.69","117.72","118.12","119.17","119.21","119.71","120.51","120.82","120.26","121.18","121.45","122.04","121.99"
"4.2.1. 소비자물가지수","        젓갈","2020=100","0.7","원자료","93.77","93.927","94.458","96.584","97.131","97.325","97.722","98.089","98.343","98.732","97.857","97.213","98.82","99.11","99.41","99.47","100.29","100.8","100.8","100.94","101.32","101.57","99.11","98.37","100.15","99.89","100.14","100.42","100.92","100.94","100.99","102.1","102.99","103.34","101.5","101.71","103.12","103.92","104.11","104.64","104.79","105.17","101.29","101.08","100.73","104.8","101.26","101.95","103.9","104.67","105.08","105.56","105.72","106.34","106.68","106.88","107.03","107.29","103.17","104.98","105.61","105.57","106.31","106.56","106.54","106.3","105.73","106.5","106.4","106.5","104.82","104.77"
"4.2.1. 소비자물가지수","      우유, 치즈 및 계란","2020=100","9.6","원자료","96.335","96.565","95.962","97.511","97.922","97.454","97.664","97.244","97.942","98.573","99.185","98.927","99.3","98.94","100.1","100.32","100.07","99.69","99.39","99.58","100.78","101.29","100.23","100.3","104.09","110.36","110.92","110.46","112.24","113.85","114.16","113.47","111.81","111.35","111.83","112.1","111.87","110.74","111.89","113.32","114.29","114.29","114.1","113.66","115.03","115.59","116.75","122.05","121.01","120.95","120.15","120.43","121.87","122.16","121.86","121.73","122.47","126.76","127.12","127.28","126.98","126.87","126.23","126.08","126.21","126.23","126.7","126.7","126.13","127.06","126.65","126.91"
"4.2.1. 소비자물가지수","        우유","2020=100","3.4","원자료","97.781","99.193","99.581","99.686","99.695","99.78","99.847","99.695","99.818","99.79","99.733","99.828","99.78","99.97","99.93","99.93","100","100.06","99.86","100.35","99.95","100.02","100.07","100.08","100.1","100.08","100.08","100.03","100.02","100.1","100.02","99.78","99.88","103.95","106.58","106.64","106.73","106.85","106.89","106.92","106.92","106.94","106.59","106.55","106.67","106.76","106.73","115.13","115.93","116.39","116.47","116.42","116.58","116.56","116.53","116.57","116.57","121.98","123.66","123.85","123.8","123.83","123.65","123.58","123.55","123.49","123.87","124.01","123.58","123.7","123.77","124.07"
"4.2.1. 소비자물가지수","        분유","2020=100","0.5","원자료","97.675","97.958","99.1","99.077","99.043","98.953","96.148","98.942","98.399","93.559","97.098","97.064","97.59","98.31","98.93","98.98","99","98.23","101.27","101","103.01","101.76","100.62","101.3","100.66","103.02","103.02","101.08","101.08","100.94","100.85","101.87","99.88","99.6","99.46","99.31","99.48","95.14","107.84","104.09","103.43","103.46","103.43","101.22","101.67","100.74","103.35","103.33","101.34","106.01","107.03","111.11","108.91","108.72","112.23","110.14","109.72","111.63","111.6","112.06","108.19","108.91","108.54","106.65","106.09","106.09","104.53","107.42","109.08","109.67","109.52","109.15"
"4.2.1. 소비자물가지수","        치즈","2020=100","0.7","원자료","100.05","100.457","100.724","100.427","100.437","100.11","100.09","98.504","99.079","98.108","99.367","98.544","99.01","99.82","98.8","99.21","99.7","99.52","100.05","101.33","101.93","102.22","100.44","97.96","99.99","99.84","99.72","99.49","99.46","97.83","99.42","100.28","100.5","99.84","98.56","99.72","101.07","100.78","102.94","105.97","109.9","109.75","110.66","110.99","114.89","127.74","133.92","135.48","134.08","135.94","134.72","132.4","134.01","134.27","133.53","134.77","135.67","139.66","140.31","140.39","137.4","136.73","136.72","137.88","138.59","138.56","138.27","137.5","137.58","140.43","140.08","139.47"
"4.2.1. 소비자물가지수","        발효유","2020=100","2","원자료","98.151","98.514","97.806","98.216","98.673","97.992","98.216","98.16","98.142","97.881","98.235","97.219","98.82","98.8","100.54","99.88","100.52","100.62","100.16","99.7","100.64","100.69","99.15","100.46","100.75","100.66","100.65","100.49","100.46","100.53","100.77","100.68","99.91","100.15","102.35","103.06","102.83","102.58","102.57","103.81","103.92","103.43","103.4","103.52","107.67","107.1","108.57","116.03","115.17","117.36","117.44","115.35","117.66","117.67","117.62","117.61","117.5","123.21","123.23","123.18","123.2","122.82","122.81","123.05","122.99","123.11","124.61","124.19","122.89","123.86","123.14","124.04"
"4.2.1. 소비자물가지수","        달걀","2020=100","3","원자료","89.64","86.929","83.489","90.553","92.021","90.398","91.865","89.825","93.031","98.142","99.503","99.415","99.41","97.37","100.57","101.87","100.08","98.62","97.44","97.54","101.42","103.39","101.31","100.99","114.97","139.08","141.28","140.16","147.12","153.72","154.35","151.67","146.05","138.13","134.44","134.47","133.17","130","130.87","135.18","137.84","138.26","137.81","136.49","136.75","135.86","136.77","138.03","134.49","130.22","127.1","129.74","133.05","134.11","132.52","132.1","134.83","136.9","135.72","135.97","136.53","136.45","134.38","133.78","134.31","134.38","134.75","134.49","133.65","135.23","134.38","134.37"
"4.2.1. 소비자물가지수","      식용유지","2020=100","1.4","원자료","97.541","96.903","95.46","94.724","96.304","97.983","96.226","96.059","94.871","94.763","96.972","97.659","93.62","97.13","99.66","99.82","103.14","99.15","102.11","100.14","99.2","101.69","101.39","102.95","101.33","102.85","107.91","108.32","107.08","104.8","104.32","106.77","105.88","111.62","112.03","112.97","115.42","122.55","128.46","127.75","129.18","134.09","140.14","137.95","142.08","144.15","142.4","145.84","147.33","149.58","152.01","151.07","147.54","146.91","146.39","153.65","151.93","156.42","158.14","156.32","153.9","154.28","154.35","154.22","162.45","163.92","157.89","160.21","161.79","168.45","170.62","168.5"
"4.2.1. 소비자물가지수","        참기름","2020=100","0.6","원자료","88.025","89.543","87.924","88.186","91.4","91.976","91.12","90.925","90.645","91.078","95.877","97.14","93.95","98.93","99.25","100.57","100.52","100.79","101.63","99.13","100.33","101.21","101.09","102.59","101.71","100.57","101.83","102.27","99.97","102.67","104.71","106.49","105.78","106.87","108.3","109.43","112.86","112.89","116.62","114.62","117.01","115.89","115.9","116.24","117.52","120.59","117.15","125.04","129.69","129.76","138.97","140.15","134.3","136.47","134.96","139.27","136.56","138.98","141.69","142.13","140.28","138.69","138.98","139.33","139.47","141.87","142.34","144.58","149.17","150.68","152.14","152.92"
"4.2.1. 소비자물가지수","        식용유","2020=100","0.8","원자료","107.653","104.738","103.488","101.687","101.53","104.378","101.654","101.507","99.369","98.682","98.142","98.221","93.33","95.58","100.01","99.17","105.38","97.74","102.53","101.01","98.23","102.1","101.65","103.26","101.01","104.8","113.12","113.51","113.18","106.62","103.98","107.01","105.97","115.7","115.23","116.01","116.39","130.23","138.15","138.69","139.15","149.76","161.52","156.94","163.75","164.84","164.72","163.86","162.32","166.63","162.55","159.6","158.31","155.02","155.44","165.42","164.68","171.11","171.84","167.88","164.97","167.22","167.08","166.49","182.35","182.93","170.74","173.1","171.78","183.27","186.12","181.25"
"4.2.1. 소비자물가지수","      과일","2020=100","15.6","원자료","102.608","106.154","104.827","107.709","102.381","95.202","89.666","87.814","95.464","91.377","84.312","90.556","91.31","91.52","95.53","97.06","97.46","97.13","100.63","101.99","109.56","112.64","99.9","105.25","106.77","110.78","112.06","112.19","112.88","110.13","111.9","112.25","109.63","110.73","105.98","113.06","121.6","119.69","119.29","120.68","118.71","117.94","121.07","123.59","118.4","115.94","107.8","115.13","117.65","116.72","120.79","119.16","118.78","122.15","128.71","140.58","147.29","146.78","134.2","143.4","149.26","161.39","166.73","161.99","161.99","157.57","154.57","153.37","143.59","132.11","123.41","140.04"
"4.2.1. 소비자물가지수","        사과","2020=100","2.3","원자료","99.306","103.169","100.243","101.72","96.071","88.008","79.289","76.392","105.091","88.568","88.82","87.342","79.19","81.93","81.24","83.91","90.73","97.24","104.89","108.33","121.66","123.98","112.17","114.72","119.16","128.55","129.47","130.34","130.27","130.45","128.79","118.35","108.49","99.11","101.04","97.43","100.03","102.77","101.68","99.68","100.43","105.45","112.36","118.13","106.09","95.2","92.98","93.47","95.81","95.76","93.78","98.07","105.18","118.88","139.26","156.22","165.87","166.27","145.82","144.35","150.21","163.71","176.5","177.33","189.73","193.84","194.34","182.81","157.93","132.95","132.84","133.29"
"4.2.1. 소비자물가지수","        배","2020=100","0.7","원자료","101.937","117.041","115.983","115.438","109.017","99.902","90.007","86.702","110.832","94.743","90.218","92.122","90.29","89.57","90.55","92.07","92.93","94.19","96.12","97.51","104.21","114.96","117.01","120.58","124.59","136.41","137.81","139.51","141.56","145.04","149.98","153.82","132.76","123.75","113.13","113.74","115.92","119.38","120.25","117.72","120.02","124.98","129.1","124.17","117.89","104.88","96.58","94.31","95.83","95.95","92.72","92.81","93.98","99.42","105.87","110.4","120.7","122.14","116.43","125.6","135.3","154.6","174.15","188.34","212.71","238.18","269.55","243.22","151.89","130.93","133.63","154.22"
"4.2.1. 소비자물가지수","        복숭아","2020=100","1","원자료","106.251","110.009","108.822","108.525","102.542","94.057","114.983","91.318","102.117","91.931","84.247","82.566","84.14","83.82","85.43","87.8","85.88","84.8","113.18","102.86","124.25","125.82","111.85","110.17","111.16","116.01","116.06","116.14","115.36","111.68","126.36","121.48","142.3","139.73","133.51","131.58","142.03","138.79","133.84","135.61","131.79","128.74","138.37","129.37","137.86","131.76","121.95","121.53","124.51","123.82","124.66","123.05","121.23","124.27","141.28","159.87","194.38","192.02","174.02","175.5","184.35","202.04","205.27","198.38","198.24","191.04","144.33","123.44","154.97","141.23","132.3","136.63"
